Date,Season,Opp,Type,Rslt,Tm,Opp_score,eFG%,TOV%,DRB%,FT%,Opp_eFG%,Opp_TOV%,Opp_DRB%,Opp_FT%,Source_File
2025-02-07,2024-2025,Saint Joseph's,REG (Conf),L,63.0,76.0,0.5,11.0,21.0,0.667,0.515,11.0,25.0,0.875,saint-louis.csv
2025-02-11,2024-2025,George Mason,REG (Conf),L,74.0,76.0,0.548,12.0,31.0,0.6,0.493,4.0,24.0,0.75,saint-louis.csv
2025-02-14,2024-2025,Loyola Chicago,REG (Conf),L,69.0,78.0,0.518,11.0,26.0,0.833,0.534,7.0,25.0,0.762,saint-louis.csv
2025-02-22,2024-2025,Rhode Island,REG (Conf),W,81.0,66.0,0.543,11.0,28.0,0.857,0.56,13.0,28.0,0.526,saint-louis.csv
2025-02-25,2024-2025,Davidson,REG (Conf),W,57.0,56.0,0.5,11.0,28.0,0.4,0.448,6.0,22.0,0.667,saint-louis.csv
2025-03-01,2024-2025,Loyola Chicago,REG (Conf),W,98.0,67.0,0.771,9.0,23.0,0.857,0.509,8.0,14.0,0.6,saint-louis.csv
2025-03-04,2024-2025,Dayton,REG (Conf),L,67.0,75.0,0.516,9.0,21.0,1.0,0.525,10.0,30.0,0.786,saint-louis.csv
2025-03-08,2024-2025,Duquesne,REG (Conf),W,90.0,88.0,0.695,18.0,22.0,0.667,0.569,11.0,19.0,0.857,saint-louis.csv
2025-03-13,2024-2025,Davidson,CTOURN,W,83.0,75.0,0.686,14.0,27.0,0.65,0.523,9.0,19.0,1.0,saint-louis.csv
2025-03-14,2024-2025,Loyola Chicago,CTOURN,L,64.0,72.0,0.51,9.0,22.0,0.667,0.509,9.0,26.0,0.667,saint-louis.csv
2025-03-18,2024-2025,Arkansas State,NIT,L,78.0,103.0,0.552,13.0,28.0,0.667,0.649,7.0,27.0,0.538,saint-louis.csv
2023-11-06,2023-2024,Longwood,REG (Non-Conf),W,73.0,69.0,0.551,8.0,20.0,0.8,0.418,12.0,22.0,0.72,st-bonaventure.csv
2023-11-11,2023-2024,Canisius,REG (Non-Conf),L,67.0,70.0,0.439,11.0,21.0,0.654,0.611,17.0,23.0,0.571,st-bonaventure.csv
2023-11-16,2023-2024,Oklahoma State,REG (Non-Conf),W,66.0,64.0,0.471,11.0,21.0,0.857,0.51,14.0,17.0,0.611,st-bonaventure.csv
2023-11-17,2023-2024,Auburn,REG (Non-Conf),L,60.0,77.0,0.422,14.0,18.0,0.846,0.558,13.0,22.0,0.704,st-bonaventure.csv
2023-11-22,2023-2024,Bucknell,REG (Non-Conf),W,67.0,61.0,0.5,12.0,19.0,0.846,0.533,13.0,21.0,0.8,st-bonaventure.csv
2023-11-25,2023-2024,Miami (OH),REG (Non-Conf),W,90.0,60.0,0.638,9.0,27.0,0.875,0.455,10.0,14.0,0.9,st-bonaventure.csv
2023-12-02,2023-2024,Buffalo,REG (Non-Conf),W,80.0,65.0,0.569,12.0,24.0,0.737,0.397,11.0,21.0,0.704,st-bonaventure.csv
2023-12-06,2023-2024,Niagara,REG (Non-Conf),W,94.0,60.0,0.772,8.0,22.0,0.667,0.469,9.0,11.0,0.833,st-bonaventure.csv
2023-12-09,2023-2024,Siena,REG (Non-Conf),W,89.0,56.0,0.638,6.0,25.0,0.75,0.436,14.0,21.0,0.533,st-bonaventure.csv
2023-12-16,2023-2024,Florida Atlantic,REG (Non-Conf),L,54.0,64.0,0.49,20.0,26.0,0.636,0.455,12.0,26.0,0.565,st-bonaventure.csv
2023-12-22,2023-2024,Binghamton,REG (Non-Conf),W,90.0,64.0,0.638,10.0,25.0,0.889,0.5,13.0,19.0,0.643,st-bonaventure.csv
2023-12-30,2023-2024,Akron,REG (Non-Conf),W,62.0,61.0,0.413,7.0,20.0,0.769,0.51,12.0,23.0,0.632,st-bonaventure.csv
2024-01-03,2023-2024,VCU,REG (Conf),W,89.0,78.0,0.586,7.0,24.0,0.778,0.571,11.0,23.0,0.778,st-bonaventure.csv
2024-01-06,2023-2024,Richmond,REG (Conf),L,54.0,65.0,0.439,14.0,25.0,0.786,0.482,6.0,25.0,0.667,st-bonaventure.csv
2024-01-13,2023-2024,Fordham,REG (Conf),L,74.0,80.0,0.45,9.0,27.0,0.909,0.591,8.0,27.0,0.652,st-bonaventure.csv
2024-01-17,2023-2024,Rhode Island,REG (Conf),W,99.0,64.0,0.659,4.0,18.0,0.706,0.463,18.0,24.0,0.636,st-bonaventure.csv
2024-01-20,2023-2024,George Mason,REG (Conf),L,60.0,69.0,0.415,10.0,19.0,0.917,0.541,12.0,22.0,0.696,st-bonaventure.csv
2024-01-23,2023-2024,Duquesne,REG (Conf),L,50.0,54.0,0.288,16.0,23.0,0.667,0.378,13.0,26.0,0.567,st-bonaventure.csv
2024-01-26,2023-2024,Saint Joseph's,REG (Conf),W,91.0,72.0,0.677,6.0,18.0,0.875,0.603,15.0,20.0,1.0,st-bonaventure.csv
2024-01-30,2023-2024,VCU,REG (Conf),W,67.0,62.0,0.398,9.0,25.0,0.87,0.5,11.0,24.0,0.818,st-bonaventure.csv
2024-02-02,2023-2024,Dayton,REG (Conf),L,71.0,76.0,0.5,6.0,22.0,0.625,0.52,6.0,22.0,0.793,st-bonaventure.csv
2024-02-07,2023-2024,Massachusetts,REG (Conf),W,79.0,73.0,0.566,11.0,20.0,0.679,0.534,12.0,21.0,0.688,st-bonaventure.csv
2024-02-10,2023-2024,Duquesne,REG (Conf),L,69.0,75.0,0.445,9.0,27.0,0.769,0.508,8.0,26.0,0.714,st-bonaventure.csv
2024-02-14,2023-2024,Fordham,REG (Conf),W,85.0,67.0,0.72,16.0,20.0,0.65,0.5,12.0,16.0,0.722,st-bonaventure.csv
2024-02-17,2023-2024,Davidson,REG (Conf),W,81.0,80.0,0.63,12.0,21.0,0.767,0.568,13.0,19.0,0.722,st-bonaventure.csv
2024-02-21,2023-2024,La Salle,REG (Conf),L,59.0,72.0,0.5,9.0,17.0,0.688,0.608,8.0,24.0,0.714,st-bonaventure.csv
2024-02-24,2023-2024,Massachusetts,REG (Conf),W,75.0,67.0,0.526,10.0,22.0,0.789,0.465,14.0,17.0,0.636,st-bonaventure.csv
2024-02-27,2023-2024,Loyola Chicago,REG (Conf),W,79.0,64.0,0.52,14.0,30.0,0.897,0.473,18.0,24.0,0.571,st-bonaventure.csv
2024-03-06,2023-2024,George Washington,REG (Conf),L,75.0,86.0,0.58,7.0,17.0,0.833,0.75,12.0,22.0,0.739,st-bonaventure.csv
2024-03-09,2023-2024,Saint Louis,REG (Conf),L,65.0,73.0,0.473,9.0,18.0,0.619,0.543,12.0,29.0,0.833,st-bonaventure.csv
2024-03-13,2023-2024,La Salle,CTOURN,W,75.0,73.0,0.483,5.0,18.0,0.792,0.557,9.0,20.0,0.824,st-bonaventure.csv
2024-03-14,2023-2024,Loyola Chicago,CTOURN,W,75.0,74.0,0.4,16.0,30.0,0.871,0.373,12.0,24.0,0.667,st-bonaventure.csv
2024-03-16,2023-2024,Duquesne,CTOURN,L,60.0,70.0,0.456,9.0,21.0,0.727,0.604,10.0,24.0,0.857,st-bonaventure.csv
2024-11-04,2024-2025,Cal State Northridge,REG (Non-Conf),W,70.0,56.0,0.427,16.0,25.0,0.676,0.426,21.0,26.0,0.625,st-bonaventure.csv
2024-11-09,2024-2025,Canisius,REG (Non-Conf),W,87.0,78.0,0.578,8.0,21.0,0.833,0.607,9.0,14.0,0.833,st-bonaventure.csv
2024-11-13,2024-2025,Florida Gulf Coast,REG (Non-Conf),W,74.0,65.0,0.525,9.0,25.0,0.632,0.46,12.0,24.0,0.636,st-bonaventure.csv
2024-11-16,2024-2025,Le Moyne,REG (Non-Conf),W,71.0,52.0,0.558,12.0,31.0,0.565,0.407,10.0,17.0,0.571,st-bonaventure.csv
2024-11-20,2024-2025,,REG (Non-Conf),W,76.0,54.0,0.5,9.0,29.0,0.7,0.481,16.0,23.0,0.4,st-bonaventure.csv
2024-11-24,2024-2025,Bryant,REG (Non-Conf),W,85.0,70.0,0.632,12.0,22.0,0.813,0.468,12.0,19.0,0.786,st-bonaventure.csv
2024-11-28,2024-2025,Utah State,NIT,L,67.0,72.0,0.475,10.0,28.0,0.6,0.391,8.0,26.0,0.786,st-bonaventure.csv
2024-11-29,2024-2025,Northern Iowa,NIT,W,68.0,56.0,0.56,12.0,16.0,0.923,0.543,17.0,19.0,0.6,st-bonaventure.csv
2024-12-04,2024-2025,Bucknell,REG (Non-Conf),W,64.0,47.0,0.509,13.0,24.0,0.636,0.426,17.0,21.0,0.368,st-bonaventure.csv
2024-12-07,2024-2025,Buffalo,REG (Non-Conf),W,65.0,55.0,0.489,11.0,19.0,0.792,0.5,18.0,19.0,1.0,st-bonaventure.csv
2024-12-14,2024-2025,Providence,REG (Non-Conf),W,74.0,70.0,0.45,7.0,19.0,0.714,0.446,9.0,19.0,0.833,st-bonaventure.csv
2024-12-17,2024-2025,Siena,REG (Non-Conf),W,65.0,48.0,0.475,10.0,27.0,0.9,0.375,16.0,20.0,0.75,st-bonaventure.csv
2024-12-21,2024-2025,Niagara,REG (Non-Conf),W,71.0,52.0,0.536,7.0,28.0,0.706,0.42,11.0,24.0,0.909,st-bonaventure.csv
2024-12-31,2024-2025,VCU,REG (Conf),W,77.0,75.0,0.543,6.0,18.0,0.737,0.578,11.0,21.0,0.889,st-bonaventure.csv
2025-01-04,2024-2025,Fordham,REG (Conf),W,86.0,66.0,0.602,8.0,24.0,0.833,0.527,13.0,19.0,0.889,st-bonaventure.csv
2025-01-08,2024-2025,Saint Louis,REG (Conf),L,68.0,73.0,0.438,8.0,23.0,0.857,0.618,10.0,24.0,0.769,st-bonaventure.csv
2025-01-11,2024-2025,La Salle,REG (Conf),L,82.0,83.0,0.575,12.0,25.0,0.778,0.53,6.0,20.0,0.75,st-bonaventure.csv
2025-01-15,2024-2025,Richmond,REG (Conf),W,63.0,49.0,0.533,5.0,24.0,0.737,0.457,6.0,19.0,0.7,st-bonaventure.csv
2025-01-18,2024-2025,Duquesne,REG (Conf),L,57.0,75.0,0.406,9.0,23.0,0.636,0.583,3.0,24.0,0.714,st-bonaventure.csv
2025-01-21,2024-2025,George Mason,REG (Conf),L,62.0,75.0,0.448,9.0,18.0,0.714,0.549,12.0,26.0,1.0,st-bonaventure.csv
2025-01-24,2024-2025,VCU,REG (Conf),L,61.0,75.0,0.474,15.0,27.0,0.7,0.543,6.0,21.0,0.75,st-bonaventure.csv
2025-01-28,2024-2025,Dayton,REG (Conf),W,75.0,53.0,0.623,6.0,28.0,0.75,0.481,5.0,21.0,0.429,st-bonaventure.csv
2025-02-01,2024-2025,Fordham,REG (Conf),W,74.0,72.0,0.596,8.0,22.0,0.632,0.553,9.0,21.0,0.75,st-bonaventure.csv
2025-02-04,2024-2025,Loyola Chicago,REG (Conf),L,53.0,77.0,0.433,15.0,12.0,0.667,0.702,15.0,28.0,0.667,st-bonaventure.csv
2025-02-09,2024-2025,George Washington,REG (Conf),L,52.0,62.0,0.429,11.0,14.0,0.667,0.471,18.0,24.0,0.867,st-bonaventure.csv
2025-02-12,2024-2025,Rhode Island,REG (Conf),L,64.0,68.0,0.509,11.0,24.0,1.0,0.548,12.0,24.0,0.647,st-bonaventure.csv
2025-02-15,2024-2025,Massachusetts,REG (Conf),W,73.0,59.0,0.519,14.0,27.0,0.739,0.382,14.0,22.0,0.741,st-bonaventure.csv
2025-02-22,2024-2025,Duquesne,REG (Conf),W,70.0,63.0,0.583,7.0,21.0,0.667,0.445,10.0,25.0,0.7,st-bonaventure.csv
2025-02-26,2024-2025,Saint Joseph's,REG (Conf),L,64.0,75.0,0.431,4.0,22.0,0.889,0.549,9.0,28.0,0.5,st-bonaventure.csv
2025-03-05,2024-2025,Massachusetts,REG (Conf),W,73.0,72.0,0.453,11.0,24.0,0.789,0.448,15.0,24.0,0.75,st-bonaventure.csv
2025-03-08,2024-2025,Davidson,REG (Conf),W,64.0,61.0,0.473,7.0,27.0,0.733,0.5,9.0,24.0,0.8,st-bonaventure.csv
2025-03-13,2024-2025,Duquesne,CTOURN,W,64.0,59.0,0.451,7.0,19.0,0.818,0.5,18.0,27.0,0.583,st-bonaventure.csv
2025-03-14,2024-2025,VCU,CTOURN,L,59.0,76.0,0.4,13.0,20.0,0.75,0.493,7.0,24.0,0.9,st-bonaventure.csv
2025-03-18,2024-2025,Kent State,NIT,L,56.0,75.0,0.41,9.0,21.0,0.462,0.588,15.0,35.0,0.533,st-bonaventure.csv
2023-11-06,2023-2024,Maryland Eastern Shore,REG (Non-Conf),W,85.0,65.0,0.483,12.0,30.0,0.9,0.386,12.0,19.0,0.583,temple.csv
2023-11-10,2023-2024,Navy,REG (Non-Conf),W,75.0,68.0,0.492,8.0,24.0,0.682,0.5,14.0,26.0,0.813,temple.csv
2023-11-14,2023-2024,Drexel,REG (Non-Conf),W,66.0,64.0,0.379,5.0,24.0,0.88,0.44,13.0,31.0,0.813,temple.csv
2023-11-18,2023-2024,Columbia,REG (Non-Conf),L,73.0,78.0,0.435,11.0,21.0,0.864,0.6,12.0,29.0,0.706,temple.csv
2023-11-22,2023-2024,Ole Miss,REG (Non-Conf),L,76.0,77.0,0.542,10.0,15.0,0.923,0.593,12.0,19.0,0.778,temple.csv
2023-11-29,2023-2024,La Salle,REG (Non-Conf),W,106.0,99.0,0.391,10.0,36.0,0.674,0.424,17.0,40.0,0.743,temple.csv
2023-12-02,2023-2024,Saint Joseph's,REG (Non-Conf),L,65.0,74.0,0.408,9.0,21.0,0.6,0.538,12.0,31.0,0.9,temple.csv
2023-12-06,2023-2024,Bloomsburg,REG (Non-Conf),W,85.0,55.0,0.546,15.0,31.0,0.7,0.356,15.0,22.0,0.867,temple.csv
2023-12-10,2023-2024,Albany (NY),REG (Non-Conf),W,78.0,73.0,0.491,13.0,22.0,0.688,0.476,16.0,23.0,0.778,temple.csv
2023-12-16,2023-2024,VCU,REG (Non-Conf),L,78.0,87.0,0.547,12.0,19.0,0.615,0.585,12.0,25.0,0.857,temple.csv
2023-12-21,2023-2024,Nevada,REG (Non-Conf),L,56.0,80.0,0.346,12.0,21.0,0.733,0.516,10.0,30.0,0.85,temple.csv
2023-12-22,2023-2024,Old Dominion,REG (Non-Conf),L,63.0,78.0,0.452,8.0,22.0,0.7,0.556,9.0,31.0,0.6,temple.csv
2023-12-24,2023-2024,Portland,REG (Non-Conf),W,55.0,54.0,0.375,7.0,25.0,0.556,0.49,17.0,35.0,0.444,temple.csv
2024-01-04,2023-2024,South Florida,REG (Conf),L,68.0,76.0,0.467,12.0,26.0,0.579,0.558,12.0,31.0,0.529,temple.csv
2024-01-07,2023-2024,Wichita State,REG (Conf),W,68.0,61.0,0.47,15.0,29.0,0.667,0.415,18.0,29.0,0.636,temple.csv
2024-01-10,2023-2024,East Carolina,REG (Conf),L,62.0,73.0,0.427,7.0,19.0,0.789,0.63,9.0,24.0,0.909,temple.csv
2024-01-13,2023-2024,North Texas,REG (Conf),L,51.0,69.0,0.346,11.0,14.0,0.938,0.547,11.0,19.0,0.647,temple.csv
2024-01-16,2023-2024,SMU,REG (Conf),L,64.0,77.0,0.423,12.0,21.0,0.75,0.491,10.0,22.0,0.88,temple.csv
2024-01-20,2023-2024,Rice,REG (Conf),L,66.0,69.0,0.476,8.0,24.0,0.5,0.491,12.0,28.0,0.696,temple.csv
2024-01-24,2023-2024,South Florida,REG (Conf),L,69.0,75.0,0.467,9.0,12.0,0.667,0.609,15.0,26.0,0.905,temple.csv
2024-01-28,2023-2024,East Carolina,REG (Conf),L,64.0,70.0,0.418,13.0,24.0,0.684,0.349,8.0,25.0,0.813,temple.csv
2024-02-04,2023-2024,Tulane,REG (Conf),L,80.0,92.0,0.432,8.0,21.0,0.739,0.575,12.0,29.0,0.886,temple.csv
2024-02-08,2023-2024,Memphis,REG (Conf),L,77.0,84.0,0.475,16.0,31.0,0.8,0.567,11.0,24.0,0.516,temple.csv
2024-02-11,2023-2024,Charlotte,REG (Conf),L,70.0,73.0,0.508,4.0,20.0,0.75,0.578,12.0,25.0,0.724,temple.csv
2024-02-15,2023-2024,Florida Atlantic,REG (Conf),L,68.0,80.0,0.482,9.0,20.0,0.867,0.6,8.0,25.0,0.583,temple.csv
2024-02-18,2023-2024,UTSA,REG (Conf),W,83.0,77.0,0.516,6.0,21.0,0.68,0.47,8.0,25.0,0.682,temple.csv
2024-02-25,2023-2024,Wichita State,REG (Conf),W,72.0,66.0,0.347,7.0,28.0,0.71,0.415,9.0,30.0,0.571,temple.csv
2024-02-28,2023-2024,Rice,REG (Conf),W,65.0,43.0,0.58,7.0,25.0,0.7,0.269,10.0,22.0,0.609,temple.csv
2024-03-02,2023-2024,Tulsa,REG (Conf),L,67.0,72.0,0.5,10.0,21.0,0.5,0.577,8.0,20.0,0.75,temple.csv
2024-03-07,2023-2024,UAB,REG (Conf),L,72.0,100.0,0.56,10.0,16.0,0.667,0.689,7.0,30.0,0.667,temple.csv
2024-03-10,2023-2024,UTSA,REG (Conf),W,84.0,82.0,0.569,2.0,26.0,0.667,0.525,8.0,31.0,0.704,temple.csv
2024-03-13,2023-2024,UTSA,CTOURN,W,64.0,61.0,0.41,8.0,28.0,0.824,0.367,7.0,29.0,0.708,temple.csv
2024-03-14,2023-2024,SMU,CTOURN,W,75.0,60.0,0.602,10.0,21.0,0.588,0.446,16.0,20.0,0.667,temple.csv
2024-03-15,2023-2024,Charlotte,CTOURN,W,58.0,54.0,0.402,6.0,27.0,0.52,0.373,11.0,28.0,0.813,temple.csv
2024-03-16,2023-2024,Florida Atlantic,CTOURN,W,74.0,73.0,0.534,7.0,22.0,0.632,0.573,14.0,31.0,0.75,temple.csv
2024-03-17,2023-2024,UAB,CTOURN,L,69.0,85.0,0.451,14.0,26.0,0.824,0.556,8.0,25.0,0.682,temple.csv
2024-11-04,2024-2025,Sacred Heart,REG (Non-Conf),W,81.0,70.0,0.591,16.0,26.0,0.696,0.463,16.0,24.0,0.636,temple.csv
2024-11-08,2024-2025,Monmouth,REG (Non-Conf),W,103.0,74.0,0.6,6.0,30.0,0.781,0.388,11.0,21.0,0.917,temple.csv
2024-11-12,2024-2025,Drexel,REG (Non-Conf),W,69.0,61.0,0.453,7.0,27.0,0.677,0.396,7.0,25.0,0.667,temple.csv
2024-11-15,2024-2025,Boston College,REG (Non-Conf),L,69.0,72.0,0.492,10.0,23.0,0.611,0.484,7.0,24.0,0.65,temple.csv
2024-11-22,2024-2025,Florida State,REG (Non-Conf),L,69.0,78.0,0.438,14.0,22.0,0.625,0.516,15.0,24.0,0.625,temple.csv
2024-11-23,2024-2025,Massachusetts,REG (Non-Conf),W,87.0,80.0,0.517,10.0,24.0,0.684,0.438,10.0,18.0,0.738,temple.csv
2024-11-30,2024-2025,La Salle,REG (Non-Conf),L,75.0,83.0,0.455,15.0,32.0,0.875,0.438,6.0,26.0,0.75,temple.csv
2024-12-07,2024-2025,Villanova,REG (Non-Conf),L,65.0,94.0,0.435,5.0,14.0,0.621,0.764,12.0,24.0,0.65,temple.csv
2024-12-10,2024-2025,,REG (Non-Conf),W,110.0,81.0,0.69,5.0,21.0,0.793,0.556,18.0,19.0,0.647,temple.csv
2024-12-15,2024-2025,Hofstra,REG (Non-Conf),W,60.0,42.0,0.344,8.0,35.0,0.8,0.295,9.0,30.0,0.6,temple.csv
2024-12-18,2024-2025,Davidson,REG (Non-Conf),W,62.0,61.0,0.454,10.0,25.0,0.813,0.427,9.0,21.0,0.667,temple.csv
2024-12-21,2024-2025,Rhode Island,REG (Non-Conf),L,79.0,85.0,0.523,10.0,20.0,0.75,0.589,16.0,28.0,0.864,temple.csv
2024-12-29,2024-2025,Buffalo,REG (Non-Conf),W,91.0,71.0,0.596,15.0,30.0,0.657,0.453,13.0,21.0,0.591,temple.csv
2025-01-03,2024-2025,Wichita State,REG (Conf),W,91.0,85.0,0.578,15.0,24.0,0.774,0.531,14.0,21.0,0.571,temple.csv
2025-01-08,2024-2025,East Carolina,REG (Conf),L,79.0,80.0,0.5,11.0,20.0,0.917,0.477,11.0,22.0,0.773,temple.csv
2025-01-11,2024-2025,Rice,REG (Conf),W,73.0,70.0,0.446,14.0,32.0,0.719,0.444,10.0,21.0,0.5,temple.csv
2025-01-16,2024-2025,Memphis,REG (Conf),W,88.0,81.0,0.54,15.0,22.0,0.618,0.5,9.0,15.0,0.677,temple.csv
2025-01-19,2024-2025,Tulane,REG (Conf),W,80.0,77.0,0.623,13.0,21.0,0.778,0.636,11.0,11.0,0.583,temple.csv
2025-01-22,2024-2025,North Texas,REG (Conf),L,67.0,76.0,0.408,7.0,17.0,0.778,0.52,7.0,29.0,0.676,temple.csv
2025-01-25,2024-2025,UTSA,REG (Conf),L,79.0,88.0,0.5,16.0,21.0,0.686,0.673,14.0,22.0,0.857,temple.csv
2025-01-29,2024-2025,Charlotte,REG (Conf),W,90.0,89.0,0.524,17.0,28.0,0.889,0.492,12.0,25.0,0.743,temple.csv
2025-02-01,2024-2025,East Carolina,REG (Conf),W,98.0,94.0,0.664,8.0,23.0,0.781,0.536,11.0,22.0,0.655,temple.csv
2025-02-06,2024-2025,South Florida,REG (Conf),L,91.0,100.0,0.405,8.0,28.0,0.742,0.582,13.0,38.0,0.6,temple.csv
2025-02-09,2024-2025,Memphis,REG (Conf),L,82.0,90.0,0.602,16.0,14.0,0.895,0.632,12.0,14.0,0.72,temple.csv
2025-02-12,2024-2025,Tulsa,REG (Conf),L,74.0,80.0,0.466,7.0,24.0,0.792,0.603,8.0,23.0,0.588,temple.csv
2025-02-16,2024-2025,Florida Atlantic,REG (Conf),L,81.0,83.0,0.462,7.0,19.0,0.808,0.491,12.0,24.0,0.8,temple.csv
2025-02-19,2024-2025,Charlotte,REG (Conf),L,72.0,78.0,0.491,9.0,23.0,0.731,0.534,11.0,24.0,0.889,temple.csv
2025-02-23,2024-2025,UAB,REG (Conf),L,64.0,80.0,0.458,9.0,21.0,0.75,0.493,8.0,24.0,0.769,temple.csv
2025-02-26,2024-2025,South Florida,REG (Conf),W,73.0,71.0,0.5,12.0,20.0,0.657,0.527,6.0,16.0,0.684,temple.csv
2025-03-04,2024-2025,Tulsa,REG (Conf),W,81.0,77.0,0.517,6.0,24.0,0.808,0.556,6.0,19.0,0.654,temple.csv
2025-03-09,2024-2025,North Texas,REG (Conf),W,66.0,61.0,0.548,9.0,26.0,0.69,0.404,4.0,16.0,0.826,temple.csv
2025-03-13,2024-2025,Tulsa,CTOURN,L,71.0,75.0,0.436,7.0,23.0,0.676,0.509,8.0,27.0,0.76,temple.csv
2023-11-06,2023-2024,McNeese State,REG (Non-Conf),L,65.0,76.0,0.519,14.0,24.0,0.714,0.525,5.0,23.0,0.636,virginia-commonwealth.csv
2023-11-10,2023-2024,Samford,REG (Non-Conf),W,75.0,65.0,0.539,19.0,25.0,0.8,0.409,15.0,16.0,0.786,virginia-commonwealth.csv
2023-11-15,2023-2024,Radford,REG (Non-Conf),W,73.0,50.0,0.54,10.0,25.0,0.731,0.37,17.0,20.0,0.588,virginia-commonwealth.csv
2023-11-18,2023-2024,Seattle,REG (Non-Conf),W,60.0,56.0,0.439,12.0,26.0,0.773,0.382,9.0,22.0,0.737,virginia-commonwealth.csv
2023-11-23,2023-2024,Iowa State,REG (Non-Conf),L,64.0,68.0,0.568,16.0,17.0,0.778,0.424,7.0,18.0,0.6,virginia-commonwealth.csv
2023-11-24,2023-2024,Boise State,REG (Non-Conf),L,61.0,65.0,0.453,14.0,28.0,0.867,0.471,8.0,18.0,0.81,virginia-commonwealth.csv
2023-11-26,2023-2024,Penn State,REG (Non-Conf),W,86.0,74.0,0.615,13.0,25.0,0.786,0.49,10.0,21.0,0.657,virginia-commonwealth.csv
2023-12-01,2023-2024,Norfolk State,REG (Non-Conf),L,60.0,63.0,0.447,15.0,23.0,0.818,0.444,6.0,19.0,0.882,virginia-commonwealth.csv
2023-12-06,2023-2024,Memphis,REG (Non-Conf),L,80.0,85.0,0.471,10.0,16.0,0.714,0.544,18.0,24.0,0.793,virginia-commonwealth.csv
2023-12-10,2023-2024,Alcorn State,REG (Non-Conf),W,86.0,58.0,0.625,11.0,25.0,0.846,0.382,10.0,20.0,0.842,virginia-commonwealth.csv
2023-12-16,2023-2024,Temple,REG (Non-Conf),W,87.0,78.0,0.585,12.0,25.0,0.857,0.547,12.0,19.0,0.615,virginia-commonwealth.csv
2023-12-22,2023-2024,Maryland Eastern Shore,REG (Non-Conf),W,75.0,51.0,0.555,8.0,30.0,0.636,0.377,9.0,20.0,0.533,virginia-commonwealth.csv
2023-12-30,2023-2024,Gardner-Webb,REG (Non-Conf),W,87.0,73.0,0.565,12.0,25.0,0.9,0.433,8.0,17.0,0.714,virginia-commonwealth.csv
2024-01-03,2023-2024,St. Bonaventure,REG (Conf),L,78.0,89.0,0.571,11.0,23.0,0.778,0.586,7.0,24.0,0.778,virginia-commonwealth.csv
2024-01-06,2023-2024,George Washington,REG (Conf),L,82.0,84.0,0.5,8.0,19.0,0.773,0.643,10.0,23.0,0.808,virginia-commonwealth.csv
2024-01-09,2023-2024,George Mason,REG (Conf),W,54.0,50.0,0.422,11.0,25.0,0.733,0.37,11.0,20.0,0.769,virginia-commonwealth.csv
2024-01-13,2023-2024,La Salle,REG (Conf),W,71.0,65.0,0.542,15.0,28.0,0.679,0.385,9.0,21.0,0.789,virginia-commonwealth.csv
2024-01-19,2023-2024,Saint Louis,REG (Conf),W,85.0,61.0,0.602,8.0,27.0,0.8,0.393,11.0,21.0,0.944,virginia-commonwealth.csv
2024-01-23,2023-2024,Loyola Chicago,REG (Conf),W,74.0,67.0,0.529,12.0,26.0,0.826,0.45,9.0,19.0,0.765,virginia-commonwealth.csv
2024-01-27,2023-2024,Davidson,REG (Conf),W,63.0,58.0,0.479,6.0,20.0,0.81,0.404,10.0,25.0,0.842,virginia-commonwealth.csv
2024-01-30,2023-2024,St. Bonaventure,REG (Conf),L,62.0,67.0,0.5,11.0,24.0,0.818,0.398,9.0,25.0,0.87,virginia-commonwealth.csv
2024-02-03,2023-2024,Richmond,REG (Conf),W,63.0,52.0,0.417,11.0,33.0,0.9,0.382,9.0,21.0,0.765,virginia-commonwealth.csv
2024-02-06,2023-2024,Fordham,REG (Conf),W,75.0,60.0,0.598,13.0,26.0,0.875,0.467,15.0,19.0,0.571,virginia-commonwealth.csv
2024-02-09,2023-2024,Dayton,REG (Conf),W,49.0,47.0,0.425,8.0,30.0,0.5,0.404,8.0,27.0,0.5,virginia-commonwealth.csv
2024-02-16,2023-2024,Saint Louis,REG (Conf),W,95.0,85.0,0.596,14.0,23.0,0.871,0.544,10.0,15.0,0.767,virginia-commonwealth.csv
2024-02-20,2023-2024,Massachusetts,REG (Conf),L,52.0,74.0,0.375,13.0,21.0,0.833,0.542,10.0,30.0,0.833,virginia-commonwealth.csv
2024-02-25,2023-2024,Saint Joseph's,REG (Conf),W,73.0,69.0,0.509,9.0,28.0,0.895,0.5,9.0,23.0,0.684,virginia-commonwealth.csv
2024-02-28,2023-2024,Rhode Island,REG (Conf),W,88.0,67.0,0.565,10.0,26.0,0.857,0.5,15.0,18.0,0.778,virginia-commonwealth.csv
2024-03-02,2023-2024,Richmond,REG (Conf),L,76.0,79.0,0.554,9.0,23.0,0.778,0.622,10.0,27.0,0.692,virginia-commonwealth.csv
2024-03-05,2023-2024,Duquesne,REG (Conf),L,59.0,69.0,0.51,14.0,22.0,0.643,0.509,10.0,21.0,0.917,virginia-commonwealth.csv
2024-03-08,2023-2024,Dayton,REG (Conf),L,86.0,91.0,0.577,11.0,20.0,0.667,0.643,14.0,30.0,0.76,virginia-commonwealth.csv
2024-03-13,2023-2024,Fordham,CTOURN,W,69.0,62.0,0.5,13.0,21.0,0.692,0.5,12.0,19.0,0.722,virginia-commonwealth.csv
